Data,Planta,Linha,Turno,Modelo,VIN,Pecas_Produzidas,Meta,Defeitos,Tempo_Parada_min,Operadores,Sucata_kg,Custo_R$
2025-04-29,Betim,B,1,Hatch-Y,VIN001671,492,530,7,37,14,90,"1333718,11"
2025-02-26,Goiana,C,1,Pickup-Z,VIN001672,622,645,15,15,19,"66,6","1702442,2"
2025-03-02,Porto Real,D,1,Hatch-Y,VIN001673,661,650,5,55,10,"7,3","1502660,19"
2025-02-28,Goiana,C,3,Pickup-Z,VIN001674,409,430,1,76,14,"96,6","784844,69"
2025-06-29,Porto Real,B,1,Hatch-Y,VIN001675,506,491,15,53,11,"112,3","1069776,6"
2025-04-12,Goiana,A,2,Pickup-Z,VIN001676,466,449,14,26,13,82,"1162091,87"
2025-05-29,Porto Real,B,1,Pickup-Z,VIN001677,567,607,6,49,18,17,"1425056,41"
2025-02-21,Betim,C,1,Sedan-W,VIN001678,586,552,9,25,15,"110,7","1318497,31"
2025-03-23,Goiana,D,1,Sedan-W,VIN001679,593,620,10,16,13,111,"1637851,41"
2025-03-13,Betim,A,3,Sedan-W,VIN001680,405,425,5,50,11,20,"729767,48"
2025-06-19,Goiana,B,1,Sedan-W,VIN001681,496,535,10,51,10,"40,9","1503680,56"
2025-02-05,Betim,C,2,Pickup-Z,VIN001682,520,494,7,37,9,"86,4","1362361,92"
2025-02-08,Porto Real,B,2,SUV-X,VIN001683,668,637,4,56,14,"112,5","1838603,98"
2025-01-17,Betim,B,2,Sedan-W,VIN001684,540,554,13,52,12,"74,9","1437775,29"
2025-01-15,Betim,A,2,Pickup-Z,VIN001685,548,575,6,78,9,"94,2","1183741,85"
2025-02-14,Betim,A,1,Sedan-W,VIN001686,559,586,3,37,10,"106,4","1474765,2"
2025-05-13,Porto Real,C,1,Hatch-Y,VIN001687,577,556,0,74,19,"23,3","1073111,22"
2025-05-31,Goiana,B,1,Pickup-Z,VIN001688,443,437,13,47,10,"112,1","1191583,97"
2025-06-02,Goiana,A,3,Sedan-W,VIN001689,561,580,4,51,18,102,"1187015,95"
2025-06-07,Porto Real,A,1,Hatch-Y,VIN001690,394,424,7,3,16,"74,2","1222241,99"
2025-02-11,Goiana,A,2,Sedan-W,VIN001691,534,526,13,47,11,"74,4","1157698,84"
2025-01-19,Goiana,D,1,SUV-X,VIN001692,469,504,0,26,19,"70,8","1492745,59"
2025-01-31,Porto Real,D,3,SUV-X,VIN001693,540,577,6,56,9,"50,6","1006841,41"
2025-01-28,Betim,D,1,Sedan-W,VIN001694,550,537,4,16,15,"59,2","1589049,34"
2025-04-14,Porto Real,B,3,Hatch-Y,VIN001695,622,645,7,60,14,64,"1378188,96"
2025-03-28,Betim,C,1,SUV-X,VIN001696,585,604,5,17,9,86,"1482441,24"
2025-04-19,Betim,A,3,Pickup-Z,VIN001697,547,542,14,70,16,"28,7","1120897,12"
2025-02-09,Betim,D,1,Pickup-Z,VIN001698,548,587,7,39,12,49,"1298565,52"
2025-03-31,Goiana,B,3,Pickup-Z,VIN001699,612,585,14,89,8,"97,7","1944054,01"
2025-06-11,Porto Real,C,3,Sedan-W,VIN001700,558,581,12,38,15,"96,6","1006816,27"
2025-05-18,Goiana,C,3,Pickup-Z,VIN001701,547,514,8,22,19,"34,5","1017364,94"
2025-03-31,Goiana,A,3,Sedan-W,VIN001702,435,440,4,40,19,"17,8","1255912,58"
2025-03-21,Goiana,C,2,SUV-X,VIN001703,457,471,14,55,10,"84,5","918411,31"
2025-06-24,Goiana,C,1,Sedan-W,VIN001704,564,570,15,27,15,"84,8","1293606,42"
2025-03-19,Goiana,B,1,Sedan-W,VIN001705,597,602,9,27,15,"94,5","1214186,08"
2025-04-23,Goiana,B,2,Hatch-Y,VIN001706,489,512,4,55,17,"89,4","1114480,65"
2025-01-23,Betim,D,3,Pickup-Z,VIN001707,502,485,4,65,16,"40,2","1569379,72"
2025-02-04,Porto Real,B,2,Hatch-Y,VIN001708,631,616,3,35,20,107,"1517789,13"
2025-02-27,Porto Real,D,3,Sedan-W,VIN001709,450,447,11,78,13,"24,5","1428786,09"
2025-05-28,Porto Real,D,1,SUV-X,VIN001710,510,489,6,64,13,"73,7","1087868,65"
2025-04-29,Porto Real,C,1,Sedan-W,VIN001711,492,475,9,58,19,"14,2","1002902,44"
2025-03-06,Goiana,A,2,SUV-X,VIN001712,559,569,0,13,12,"46,6","1337570,91"
2025-05-13,Goiana,B,3,SUV-X,VIN001713,512,535,14,61,15,"89,2","1241130,73"
2025-05-08,Goiana,B,1,Hatch-Y,VIN001714,441,474,15,10,11,"38,5","942860,22"
2025-04-16,Porto Real,C,3,Pickup-Z,VIN001715,566,558,15,50,10,"49,3","1580647,06"
2025-06-03,Betim,C,2,SUV-X,VIN001716,461,466,1,72,19,"57,1","1472606,51"
2025-03-11,Goiana,B,3,Hatch-Y,VIN001717,588,628,6,37,20,82,"1810536,84"
2025-04-16,Porto Real,C,3,SUV-X,VIN001718,453,484,15,49,20,"109,5","1213203,79"
2025-02-18,Porto Real,B,2,Pickup-Z,VIN001719,448,429,12,53,17,"47,2","1073119,83"
2025-02-09,Porto Real,C,2,Sedan-W,VIN001720,439,455,9,33,11,"25,8","940502,51"
2025-03-16,Goiana,A,2,Pickup-Z,VIN001721,563,569,1,78,13,42,"1028071,67"
2025-06-09,Porto Real,C,3,Hatch-Y,VIN001722,527,540,15,23,10,"36,1","1513363,32"
2025-03-01,Betim,C,3,Sedan-W,VIN001723,442,427,13,13,20,"47,5","1199775,84"
2025-01-08,Porto Real,C,2,SUV-X,VIN001724,650,620,1,54,12,"48,4","1299295,38"
2025-02-18,Betim,D,3,Sedan-W,VIN001725,585,601,1,69,13,"62,7","1379098,81"
2025-01-29,Porto Real,A,1,SUV-X,VIN001726,485,488,0,56,9,"22,1","1194006,3"
2025-03-13,Goiana,B,2,Pickup-Z,VIN001727,463,435,0,28,17,"118,6","939045,43"
2025-02-17,Betim,C,1,SUV-X,VIN001728,411,432,5,20,11,"23,9","1053304,3"
2025-06-02,Goiana,B,2,Hatch-Y,VIN001729,469,495,12,5,8,"82,9","1387305,07"
2025-03-09,Porto Real,D,3,SUV-X,VIN001730,493,526,6,13,19,"46,8","1093083,55"
2025-06-23,Porto Real,A,3,Hatch-Y,VIN001731,627,638,9,32,8,"76,4","1294646,42"
2025-06-19,Betim,C,3,SUV-X,VIN001732,640,624,2,30,15,"61,3","1762249,23"
2025-03-01,Goiana,A,1,Hatch-Y,VIN001733,511,509,11,10,9,"10,1","1311638,46"
2025-05-27,Goiana,A,2,SUV-X,VIN001734,492,483,6,67,18,"43,7","1325679,42"
2025-03-12,Porto Real,A,2,SUV-X,VIN001735,539,506,9,16,13,"54,1","1627533,12"
2025-05-22,Porto Real,A,1,Hatch-Y,VIN001736,568,540,8,50,15,"51,8","1554628,4"
2025-05-30,Goiana,A,2,Hatch-Y,VIN001737,557,558,2,77,8,52,"1698739,54"
2025-04-24,Betim,B,3,Pickup-Z,VIN001738,517,494,0,69,16,"24,2","1101597,66"
2025-06-18,Betim,C,1,Sedan-W,VIN001739,509,482,12,88,8,"84,5","1593711,07"
2025-01-09,Betim,C,1,Sedan-W,VIN001740,456,447,8,42,17,19,"915649,25"
2025-01-21,Goiana,B,1,Hatch-Y,VIN001741,558,587,4,19,9,"119,9","1771721,64"
2025-03-01,Goiana,D,2,SUV-X,VIN001742,504,504,13,63,12,"17,8","1051681,16"
2025-02-01,Betim,C,1,Pickup-Z,VIN001743,555,545,8,54,14,10,"1033278,76"
2025-05-19,Betim,B,2,SUV-X,VIN001744,595,583,2,11,16,26,"1316165,07"
2025-01-15,Betim,C,3,Sedan-W,VIN001745,402,440,13,29,18,"72,3","939996,75"
2025-02-05,Goiana,A,3,Pickup-Z,VIN001746,463,502,3,35,20,"60,8","1436221,42"
2025-06-19,Goiana,C,2,SUV-X,VIN001747,468,506,5,30,20,"55,9","1039661,48"
2025-05-08,Betim,B,2,Pickup-Z,VIN001748,550,551,11,49,20,"55,9","1666460,64"
2025-01-22,Goiana,C,1,Sedan-W,VIN001749,619,600,7,11,14,"19,6","1185168,74"
2025-05-19,Goiana,B,2,SUV-X,VIN001750,573,556,12,74,19,"67,7","1195967,01"
2025-05-29,Goiana,A,3,SUV-X,VIN001751,637,628,7,82,20,"68,3","1326823,5"
2025-05-04,Betim,C,1,Pickup-Z,VIN001752,612,647,10,31,11,"62,4","1621006,1"
2025-05-21,Betim,B,3,SUV-X,VIN001753,550,590,2,69,16,"39,9","1272074,11"
2025-03-21,Betim,C,1,Sedan-W,VIN001754,591,620,7,48,19,"48,6","1139501,14"
2025-03-01,Betim,B,3,Pickup-Z,VIN001755,438,432,1,66,9,"119,9","1396909,59"
2025-05-09,Porto Real,C,1,SUV-X,VIN001756,473,498,11,83,10,"88,5","859894,82"
2025-05-29,Goiana,D,3,Hatch-Y,VIN001757,584,608,9,8,20,"99,5","1378894,84"
2025-02-18,Goiana,A,3,Hatch-Y,VIN001758,536,547,6,41,20,"28,6","1256064,13"
2025-01-16,Goiana,B,3,Hatch-Y,VIN001759,521,492,8,20,17,52,"1287706,67"
2025-02-28,Porto Real,D,3,Hatch-Y,VIN001760,487,452,1,42,8,"60,1","1397217,8"
2025-01-08,Betim,D,2,Hatch-Y,VIN001761,682,648,11,18,9,"85,9","1781681,53"
2025-04-18,Goiana,B,2,SUV-X,VIN001762,497,496,0,88,11,72,"1530160,5"
2025-03-25,Goiana,B,1,Pickup-Z,VIN001763,473,495,1,38,19,"71,1","1227203,32"
2025-06-21,Goiana,D,1,Hatch-Y,VIN001764,505,470,8,84,20,"53,3","1109129,96"
2025-03-24,Goiana,C,2,Pickup-Z,VIN001765,425,448,0,74,9,"74,1","1076348,16"
2025-04-05,Betim,D,1,Hatch-Y,VIN001766,600,639,7,85,12,"71,8","1229645,53"
2025-05-11,Goiana,D,1,Hatch-Y,VIN001767,513,506,15,89,9,"56,7","1585712,54"
2025-04-27,Betim,C,1,SUV-X,VIN001768,575,588,0,14,12,"84,8","1694462,92"
2025-02-26,Goiana,D,3,Sedan-W,VIN001769,603,625,5,65,11,"45,7","1632148,26"
2025-03-11,Porto Real,A,1,Pickup-Z,VIN001770,581,566,0,84,11,"33,1","1459995,07"
2025-04-29,Betim,D,1,SUV-X,VIN001771,613,585,6,36,13,"113,7","1141405,34"
2025-05-01,Porto Real,B,3,SUV-X,VIN001772,587,589,14,66,16,"78,3","1304233,38"
2025-05-08,Betim,B,1,SUV-X,VIN001773,470,509,12,79,8,"64,4","1067034,95"
2025-06-12,Betim,B,1,Pickup-Z,VIN001774,483,463,14,34,12,"83,5","952398,15"
2025-06-06,Goiana,D,2,Pickup-Z,VIN001775,639,625,6,85,9,77,"1777157,93"
2025-03-05,Betim,C,1,Pickup-Z,VIN001776,400,439,8,6,12,"16,1","1221227,57"
2025-03-29,Porto Real,A,3,SUV-X,VIN001777,482,509,6,41,16,"37,6","894832,01"
2025-01-14,Betim,C,3,Hatch-Y,VIN001778,440,430,12,65,18,"113,8","1190505,35"
2025-04-15,Goiana,B,2,Sedan-W,VIN001779,568,597,7,35,16,"94,7","1437127,61"
2025-04-01,Goiana,A,2,Hatch-Y,VIN001780,472,474,13,74,17,"9,5","910306,19"
2025-04-02,Betim,D,3,Hatch-Y,VIN001781,531,571,10,77,17,"77,9","1058013,3"
2025-05-20,Porto Real,B,3,Sedan-W,VIN001782,620,617,15,66,14,"7,6","1915530,69"
2025-02-05,Betim,B,2,Pickup-Z,VIN001783,485,475,0,19,12,"79,6","1050151,03"
2025-03-03,Goiana,A,2,Sedan-W,VIN001784,581,582,4,33,17,"60,7","1801321,85"
2025-01-06,Betim,D,3,Sedan-W,VIN001785,437,442,14,39,11,"63,3","1396619,7"
2025-01-13,Betim,C,3,SUV-X,VIN001786,476,489,8,88,15,"19,7","1049105,38"
2025-06-06,Porto Real,B,3,Pickup-Z,VIN001787,516,536,4,43,15,"43,6","1109812,29"
2025-05-10,Porto Real,A,3,Sedan-W,VIN001788,441,450,7,26,13,"88,4","1211058,9"
2025-01-25,Porto Real,A,1,SUV-X,VIN001789,586,580,1,76,16,"87,4","1164721,92"
2025-04-01,Porto Real,A,2,Hatch-Y,VIN001790,447,431,7,13,11,"114,4","1117826,16"
2025-02-18,Betim,C,3,SUV-X,VIN001791,519,488,15,0,16,"107,3","1321665,31"
2025-05-26,Betim,A,2,Pickup-Z,VIN001792,542,539,4,65,9,"37,9","1345585,56"
2025-01-12,Betim,A,1,Pickup-Z,VIN001793,500,484,3,83,14,"118,6","1289466,29"
2025-06-06,Goiana,C,2,Sedan-W,VIN001794,507,541,15,82,17,"54,5","1499019,68"
2025-05-02,Porto Real,B,2,Sedan-W,VIN001795,632,599,14,4,14,"67,3","1257084,04"
2025-03-15,Goiana,D,2,SUV-X,VIN001796,457,424,9,1,14,51,"1204963,37"
2025-03-15,Porto Real,C,2,SUV-X,VIN001797,543,572,10,4,17,"60,7","1249615,44"
2025-03-01,Porto Real,A,1,Pickup-Z,VIN001798,670,641,10,63,17,"92,6","1692060,59"
2025-06-09,Goiana,B,2,Pickup-Z,VIN001799,612,598,13,30,10,"58,9","1700876,7"
2025-04-20,Betim,C,1,Pickup-Z,VIN001800,590,571,14,49,19,"66,6","1180017,37"
2025-05-13,Goiana,D,2,SUV-X,VIN001801,609,640,9,15,9,"73,6","1293641,01"
2025-02-22,Goiana,D,1,Pickup-Z,VIN001802,575,541,13,69,16,"110,2","1615595,29"
2025-06-02,Porto Real,A,1,Hatch-Y,VIN001803,422,439,10,24,17,"45,3","1148629,03"
2025-03-10,Goiana,A,2,Pickup-Z,VIN001804,446,427,3,8,12,"51,4","870222,59"
2025-04-29,Betim,C,3,Pickup-Z,VIN001805,590,595,15,2,14,"91,8","1673167,58"
2025-01-28,Porto Real,D,3,Sedan-W,VIN001806,633,643,1,32,18,"97,4","1752775,54"
2025-06-10,Porto Real,D,2,Hatch-Y,VIN001807,482,516,1,35,20,"24,3","1448932,32"
2025-04-09,Goiana,A,1,Pickup-Z,VIN001808,588,575,3,56,10,"40,8","1593087,35"
2025-02-19,Porto Real,D,1,Pickup-Z,VIN001809,599,591,6,40,18,"36,4","1563390,13"
2025-04-06,Betim,C,1,Sedan-W,VIN001810,458,455,14,89,16,"69,1",1210503
2025-03-22,Betim,D,3,Sedan-W,VIN001811,622,589,3,18,12,"14,7","1739914,25"
2025-01-30,Porto Real,D,3,Hatch-Y,VIN001812,466,451,12,81,17,"94,4","1246141,93"
2025-02-22,Goiana,D,3,Hatch-Y,VIN001813,597,570,11,6,19,"14,6","1354768,04"
2025-03-30,Porto Real,A,3,Sedan-W,VIN001814,630,645,4,79,20,"102,9","1768408,75"
2025-01-08,Porto Real,D,3,Sedan-W,VIN001815,488,467,9,35,11,"16,3","1336592,49"
2025-01-03,Goiana,C,1,Sedan-W,VIN001816,450,468,10,19,15,"112,3","1006035,34"
2025-05-14,Goiana,A,3,Sedan-W,VIN001817,507,477,9,7,16,"19,4","991402,42"
2025-05-31,Porto Real,C,1,Sedan-W,VIN001818,568,569,7,44,9,"32,2","1572221,89"
2025-01-24,Goiana,A,2,SUV-X,VIN001819,478,457,13,25,8,"24,5","933776,7"
2025-06-02,Goiana,C,1,SUV-X,VIN001820,432,454,5,36,18,"72,4","1246214,33"
2025-02-10,Goiana,C,1,Hatch-Y,VIN001821,571,603,12,22,9,10,"1266018,7"
2025-05-21,Betim,D,2,Pickup-Z,VIN001822,671,647,0,51,19,"90,9","1440101,1"
2025-03-25,Goiana,D,3,Hatch-Y,VIN001823,539,553,13,54,14,"88,9","1297947,64"
2025-04-30,Porto Real,A,3,Pickup-Z,VIN001824,562,559,2,29,8,"57,4","1464774,21"
2025-03-10,Goiana,B,2,Pickup-Z,VIN001825,533,506,1,16,20,"9,2","1364108,02"
2025-05-21,Porto Real,D,3,Hatch-Y,VIN001826,450,476,5,27,9,"13,9","1136205,68"
2025-01-19,Betim,D,1,Sedan-W,VIN001827,619,644,3,36,16,"98,2","1570576,66"
2025-03-13,Goiana,C,2,Sedan-W,VIN001828,663,640,3,63,13,"94,9","1611227,58"
2025-03-20,Betim,C,2,SUV-X,VIN001829,617,622,0,76,17,"104,2","1744325,82"
2025-05-21,Goiana,A,1,SUV-X,VIN001830,544,513,1,80,9,"82,6","1122238,24"
2025-06-24,Goiana,C,1,Hatch-Y,VIN001831,535,518,11,63,14,"52,7",1587825
2025-06-03,Betim,D,3,SUV-X,VIN001832,537,512,10,50,12,"41,9","1090119,76"
2025-04-06,Betim,D,3,SUV-X,VIN001833,647,621,2,44,18,"92,3","1250867,27"
2025-05-14,Porto Real,C,1,Pickup-Z,VIN001834,438,461,7,48,20,"17,8","1239750,88"
2025-06-10,Betim,C,1,Hatch-Y,VIN001835,473,475,3,37,15,113,"1224944,78"
2025-06-17,Goiana,C,1,Pickup-Z,VIN001836,612,600,2,24,18,"94,1","1215494,96"
2025-01-28,Betim,B,1,Hatch-Y,VIN001837,502,502,1,13,10,90,"1004582,07"
2025-06-12,Porto Real,B,2,Hatch-Y,VIN001838,477,504,14,65,19,"75,2","1421348,28"
2025-05-09,Porto Real,A,2,Hatch-Y,VIN001839,596,632,11,7,12,"117,6","1381519,8"
2025-02-20,Goiana,A,3,Pickup-Z,VIN001840,627,614,10,67,9,"55,3","1872630,26"
2025-05-18,Goiana,D,1,Sedan-W,VIN001841,616,644,13,58,8,"47,7","1861867,65"
2025-05-07,Porto Real,D,2,Sedan-W,VIN001842,557,542,11,6,19,"56,6","1638515,18"
2025-06-26,Goiana,B,1,SUV-X,VIN001843,590,580,14,51,11,22,"1120236,62"
2025-06-22,Porto Real,A,3,Sedan-W,VIN001844,497,478,5,10,14,"118,9","1011632,17"
2025-05-31,Betim,C,1,Sedan-W,VIN001845,444,425,13,57,20,"35,5","1312001,02"
2025-02-21,Goiana,B,2,SUV-X,VIN001846,526,493,4,1,16,"51,8","1573178,61"
2025-03-02,Betim,B,1,Sedan-W,VIN001847,600,634,4,31,9,"94,8","1238697,36"
2025-03-18,Goiana,C,3,Hatch-Y,VIN001848,530,502,2,70,11,"77,2","1651794,39"
2025-03-20,Goiana,A,2,Sedan-W,VIN001849,470,506,7,56,20,"37,7","1445998,34"
2025-06-27,Porto Real,D,1,SUV-X,VIN001850,557,549,2,17,13,"38,8","1566109,98"
2025-01-24,Goiana,A,3,SUV-X,VIN001851,467,478,11,15,18,"27,8","1301620,34"
2025-01-11,Goiana,D,3,Sedan-W,VIN001852,611,611,2,29,16,"89,3","1244705,33"
2025-05-19,Goiana,D,2,SUV-X,VIN001853,468,452,4,12,18,"115,5","1188231,83"
2025-06-27,Betim,D,3,Hatch-Y,VIN001854,568,548,9,74,12,"43,5","1319763,6"
2025-02-15,Betim,D,1,Pickup-Z,VIN001855,647,625,6,40,12,"116,6","1241475,46"
2025-01-07,Porto Real,D,1,Pickup-Z,VIN001856,610,575,15,42,18,"65,1","1118822,23"
2025-04-30,Betim,D,2,Sedan-W,VIN001857,459,425,13,82,13,"91,6","1141226,32"
2025-04-04,Goiana,C,3,Sedan-W,VIN001858,488,456,13,24,12,"52,6","1282356,3"
2025-04-26,Porto Real,C,3,SUV-X,VIN001859,540,571,1,46,17,"92,7","1443389,01"
2025-02-27,Betim,C,3,Sedan-W,VIN001860,597,569,0,52,8,"37,7","1677888,1"
2025-03-02,Betim,B,2,Hatch-Y,VIN001861,618,633,12,57,12,"110,9","1858133,79"
2025-03-25,Betim,A,1,Sedan-W,VIN001862,597,609,14,51,20,"104,6","1414578,29"
2025-04-13,Porto Real,C,2,Hatch-Y,VIN001863,481,514,2,5,12,"8,5","931477,55"
2025-03-01,Porto Real,D,3,Sedan-W,VIN001864,620,633,11,15,18,"83,5","1604575,53"
2025-04-15,Goiana,C,1,Pickup-Z,VIN001865,609,633,15,71,18,"114,2","1463668,86"
2025-01-09,Goiana,B,1,SUV-X,VIN001866,480,516,11,24,14,"93,9","973235,77"
2025-05-15,Goiana,C,2,Pickup-Z,VIN001867,600,606,1,19,16,"86,3","1661546,26"
2025-01-12,Betim,A,2,SUV-X,VIN001868,462,433,1,44,19,"42,7","1270125,61"
2025-04-30,Goiana,C,3,Pickup-Z,VIN001869,653,634,11,20,17,"65,7","1991234,3"
2025-01-13,Betim,C,1,Hatch-Y,VIN001870,553,553,13,26,17,"5,3","1583214,61"
2025-06-25,Betim,B,3,Hatch-Y,VIN001871,624,650,12,80,15,"38,4","1337118,64"
2025-03-28,Betim,A,2,Sedan-W,VIN001872,464,494,2,55,12,"59,4","1200699,39"
2025-01-18,Porto Real,A,2,Pickup-Z,VIN001873,525,545,6,73,18,"65,8","1284971,41"
2025-01-15,Goiana,A,2,SUV-X,VIN001874,523,513,9,46,10,"80,8","1275090,68"
2025-05-06,Goiana,D,1,Hatch-Y,VIN001875,430,468,4,32,14,"104,3","1339564,34"
2025-01-31,Betim,A,2,Hatch-Y,VIN001876,516,488,4,80,20,"45,3","1251587,87"
2025-01-21,Betim,D,3,Sedan-W,VIN001877,585,566,8,25,14,"30,1",1839591
2025-04-30,Porto Real,C,2,Pickup-Z,VIN001878,594,620,12,26,14,"115,9","1257418,82"
2025-06-29,Goiana,C,3,SUV-X,VIN001879,425,433,2,52,16,63,"1006854,58"
2025-03-13,Porto Real,C,2,SUV-X,VIN001880,622,616,7,34,8,"58,1","1525897,58"
2025-05-15,Betim,A,2,SUV-X,VIN001881,559,584,7,37,9,"71,4","1433455,32"
2025-04-26,Goiana,C,1,Pickup-Z,VIN001882,480,516,9,37,10,64,"1389635,57"
2025-06-10,Betim,B,2,Sedan-W,VIN001883,492,493,7,41,8,"35,5","1437550,83"
2025-03-11,Goiana,A,3,SUV-X,VIN001884,636,649,5,74,15,"119,3","2026438,79"
2025-05-15,Porto Real,A,2,Sedan-W,VIN001885,462,446,13,80,19,"20,2","992873,77"
2025-04-08,Porto Real,C,3,Hatch-Y,VIN001886,535,504,9,1,19,"14,5","1476690,07"
2025-03-20,Betim,A,1,SUV-X,VIN001887,572,593,14,78,10,"100,3","1295633,12"
2025-05-30,Porto Real,C,1,Sedan-W,VIN001888,503,536,2,35,19,"81,8","1548970,96"
2025-02-03,Porto Real,C,1,Hatch-Y,VIN001889,560,594,10,78,18,"25,2","1242480,63"
2025-06-06,Betim,D,2,Hatch-Y,VIN001890,563,535,9,65,8,81,"1751424,79"
2025-04-15,Porto Real,C,3,Pickup-Z,VIN001891,533,536,2,28,8,"86,2","1175473,52"
2025-04-26,Betim,D,2,Pickup-Z,VIN001892,678,649,12,18,17,"47,3","1595793,25"
2025-02-07,Betim,D,2,Pickup-Z,VIN001893,538,573,4,55,8,"106,4","1460608,03"
2025-05-10,Goiana,B,1,SUV-X,VIN001894,551,528,1,4,11,"114,7","1731877,13"
2025-01-30,Porto Real,A,2,Hatch-Y,VIN001895,473,438,12,15,19,"93,7","934518,44"
2025-04-12,Porto Real,B,1,SUV-X,VIN001896,568,597,8,17,11,84,"1311163,49"
2025-02-14,Betim,C,2,SUV-X,VIN001897,585,589,9,15,10,"68,3","1321376,65"
2025-05-13,Goiana,B,1,Sedan-W,VIN001898,428,452,5,68,15,35,"1279840,22"
2025-03-26,Goiana,C,1,Pickup-Z,VIN001899,405,429,1,66,19,69,"1261645,73"
2025-04-06,Betim,A,1,Pickup-Z,VIN001900,613,617,0,53,14,"50,7","1335554,86"
2025-06-05,Betim,A,3,Sedan-W,VIN001901,515,491,10,29,10,"36,3","1456966,99"
2025-06-22,Goiana,A,3,Hatch-Y,VIN001902,444,421,5,65,16,"69,1","907991,08"
2025-04-06,Goiana,C,3,Sedan-W,VIN001903,455,483,11,8,10,"66,7","1321350,66"
2025-06-10,Betim,C,3,SUV-X,VIN001904,631,637,7,48,9,"58,6",1227841
2025-02-19,Porto Real,B,1,SUV-X,VIN001905,597,611,13,52,13,"21,7",1358364
2025-01-22,Porto Real,B,2,Sedan-W,VIN001906,643,632,14,79,20,"73,8","1645543,93"
2025-01-12,Goiana,A,2,Hatch-Y,VIN001907,443,469,0,89,17,"42,8","1359944,26"
2025-03-30,Betim,C,3,Sedan-W,VIN001908,521,544,9,57,16,"98,3","1444176,78"
2025-01-21,Betim,D,1,Sedan-W,VIN001909,506,545,0,55,19,"72,3","1416994,6"
2025-06-26,Porto Real,C,2,Sedan-W,VIN001910,521,525,0,32,15,"100,3","1265846,13"
2025-02-09,Betim,C,1,Pickup-Z,VIN001911,421,444,12,35,11,"18,2","1004403,12"
2025-02-12,Porto Real,C,2,SUV-X,VIN001912,657,638,11,79,11,"45,3","1906226,73"
2025-06-06,Porto Real,D,3,Sedan-W,VIN001913,639,648,11,8,15,"76,2","1657361,46"
2025-03-31,Porto Real,D,2,Hatch-Y,VIN001914,502,520,7,25,16,"114,6","1555944,08"
2025-05-21,Porto Real,D,3,SUV-X,VIN001915,497,491,7,19,18,"66,9","1390465,62"
2025-01-07,Porto Real,D,1,Sedan-W,VIN001916,621,640,3,54,12,"75,6","1436298,83"
2025-05-25,Goiana,D,2,Sedan-W,VIN001917,638,627,9,89,8,"20,4","1893729,89"
2025-03-22,Porto Real,A,1,Hatch-Y,VIN001918,529,497,13,29,14,"110,2","1019020,25"
2025-04-06,Betim,C,3,SUV-X,VIN001919,562,562,13,38,8,"52,9","1546501,45"
2025-02-07,Porto Real,B,1,Pickup-Z,VIN001920,641,615,11,67,12,"80,8","1331999,18"
2025-02-14,Goiana,C,1,Pickup-Z,VIN001921,557,564,12,82,18,"91,6","1201124,4"
2025-01-15,Betim,D,3,Sedan-W,VIN001922,488,499,0,1,18,"15,5","1274117,75"
2025-03-12,Goiana,C,3,SUV-X,VIN001923,606,599,1,74,13,"28,2","1108874,86"
2025-01-09,Porto Real,D,3,Hatch-Y,VIN001924,525,505,6,77,15,"82,4","1391929,86"
2025-03-24,Betim,A,1,Sedan-W,VIN001925,435,469,3,9,19,"71,1","1129933,67"
2025-04-24,Porto Real,C,2,Hatch-Y,VIN001926,505,525,11,15,9,58,"1491781,34"
2025-05-28,Goiana,C,1,Pickup-Z,VIN001927,430,437,13,72,9,"8,6","1072287,24"
2025-05-21,Betim,C,2,SUV-X,VIN001928,523,491,10,56,15,"69,1","1126205,32"
2025-02-02,Betim,A,1,SUV-X,VIN001929,586,617,6,83,16,"69,2","1286990,03"
2025-02-12,Betim,A,2,Hatch-Y,VIN001930,475,508,9,65,9,"34,8","1079885,74"
2025-04-24,Goiana,D,1,Hatch-Y,VIN001931,587,577,5,10,17,"27,9","1364456,2"
2025-05-05,Betim,C,3,Sedan-W,VIN001932,644,616,14,3,16,"114,2","1748517,17"
2025-02-08,Betim,A,1,Pickup-Z,VIN001933,473,511,4,90,11,"7,2","1086928,61"
2025-03-03,Porto Real,A,2,Sedan-W,VIN001934,627,614,0,52,9,"119,9","1845964,27"
2025-02-17,Porto Real,D,3,SUV-X,VIN001935,455,447,8,24,17,"82,3","909291,56"
2025-01-25,Goiana,C,1,Pickup-Z,VIN001936,650,640,2,67,12,"103,4","1634353,75"
2025-03-26,Goiana,A,3,Pickup-Z,VIN001937,426,447,5,77,8,6,"1282274,52"
2025-01-26,Betim,B,1,Pickup-Z,VIN001938,462,453,7,53,9,"39,7","1319966,27"
2025-02-28,Betim,C,2,SUV-X,VIN001939,433,441,1,19,10,"73,8","1227622,17"
2025-03-20,Betim,D,3,Sedan-W,VIN001940,445,459,15,70,18,"92,4","870644,37"
2025-01-17,Goiana,B,3,Hatch-Y,VIN001941,479,458,3,30,14,"119,4","1438284,01"
2025-06-23,Betim,C,3,SUV-X,VIN001942,444,477,1,87,18,"5,1","1105433,52"
2025-03-01,Goiana,D,1,SUV-X,VIN001943,562,585,1,13,14,"92,5","1652887,44"
2025-01-12,Betim,A,1,Pickup-Z,VIN001944,581,574,0,12,13,"117,7","1449169,47"
